card_id,customer_id
C11814-K1,C11814
C11815-K1,C11815
C11816-K1,C11816
C11817-K1,C11817
C11818-K1,C11818
C11818-K2,C11818
C11819-K1,C11819
C11820-K1,C11820
C11821-K1,C11821
C11822-K1,C11822
C11823-K1,C11823
C11824-K1,C11824
C11825-K1,C11825
C11826-K1,C11826
C11827-K1,C11827
C11828-K1,C11828
C11829-K1,C11829
C11830-K1,C11830
C11831-K1,C11831
C11832-K1,C11832
C11833-K1,C11833
C11833-K2,C11833
C11834-K1,C11834
C11835-K1,C11835
C11836-K1,C11836
C11837-K1,C11837
C11838-K1,C11838
C11839-K1,C11839
C11840-K1,C11840
C11841-K1,C11841
C11842-K1,C11842
C11843-K1,C11843
C11844-K1,C11844
C11844-K2,C11844
C11845-K1,C11845
C11845-K2,C11845
C11846-K1,C11846
C11846-K2,C11846
C11847-K1,C11847
C11847-K2,C11847
C11848-K1,C11848
C11849-K1,C11849
C11850-K1,C11850
C11851-K1,C11851
C11852-K1,C11852
C11853-K1,C11853
C11854-K1,C11854
C11855-K1,C11855
C11856-K1,C11856
C11857-K1,C11857
C11858-K1,C11858
C11859-K1,C11859
C11860-K1,C11860
C11861-K1,C11861
C11862-K1,C11862
C11863-K1,C11863
C11864-K1,C11864
C11865-K1,C11865
C11866-K1,C11866
C11867-K1,C11867
C11868-K1,C11868
C11869-K1,C11869
C11870-K1,C11870
C11871-K1,C11871
C11872-K1,C11872
C11873-K1,C11873
C11873-K2,C11873
C11874-K1,C11874
C11875-K1,C11875
C11876-K1,C11876
C11877-K1,C11877
C11878-K1,C11878
C11879-K1,C11879
C11880-K1,C11880
C11881-K1,C11881
C11882-K1,C11882
C11883-K1,C11883
C11884-K1,C11884
C11885-K1,C11885
C11886-K1,C11886
C11887-K1,C11887
C11888-K1,C11888
C11889-K1,C11889
C11889-K2,C11889
C11890-K1,C11890
C11891-K1,C11891
C11892-K1,C11892
C11893-K1,C11893
C11894-K1,C11894
C11895-K1,C11895
C11896-K1,C11896
C11897-K1,C11897
C11898-K1,C11898
C11899-K1,C11899
C11900-K1,C11900
C11901-K1,C11901
C11902-K1,C11902
C11903-K1,C11903
C11904-K1,C11904
C11905-K1,C11905
C11906-K1,C11906
C11907-K1,C11907
C11908-K1,C11908
C11909-K1,C11909
C11910-K1,C11910
C11911-K1,C11911
C11912-K1,C11912
C11913-K1,C11913
C11914-K1,C11914
C11915-K1,C11915
C11916-K1,C11916
C11917-K1,C11917
C11918-K1,C11918
C11918-K2,C11918
C11919-K1,C11919
C11919-K2,C11919
C11920-K1,C11920
C11921-K1,C11921
C11922-K1,C11922
C11923-K1,C11923
C11923-K2,C11923
C11924-K1,C11924
C11925-K1,C11925
C11926-K1,C11926
C11927-K1,C11927
C11928-K1,C11928
C11929-K1,C11929
C11929-K2,C11929
C11930-K1,C11930
C11931-K1,C11931
C11932-K1,C11932
C11933-K1,C11933
C11934-K1,C11934
C11935-K1,C11935
C11936-K1,C11936
C11937-K1,C11937
C11938-K1,C11938
C11939-K1,C11939
C11940-K1,C11940
C11941-K1,C11941
C11942-K1,C11942
C11943-K1,C11943
C11944-K1,C11944
C11945-K1,C11945
C11945-K2,C11945
C11946-K1,C11946
C11947-K1,C11947
C11948-K1,C11948
C11949-K1,C11949
C11950-K1,C11950
C11951-K1,C11951
C11952-K1,C11952
C11953-K1,C11953
C11954-K1,C11954
C11955-K1,C11955
C11956-K1,C11956
C11957-K1,C11957
C11958-K1,C11958
C11959-K1,C11959
C11959-K2,C11959
C11960-K1,C11960
C11961-K1,C11961
C11962-K1,C11962
C11963-K1,C11963
C11964-K1,C11964
C11965-K1,C11965
C11966-K1,C11966
C11966-K2,C11966
C11967-K1,C11967
C11967-K2,C11967
C11968-K1,C11968
C11969-K1,C11969
C11970-K1,C11970
C11971-K1,C11971
C11972-K1,C11972
C11973-K1,C11973
C11974-K1,C11974
C11975-K1,C11975
C11976-K1,C11976
C11977-K1,C11977
C11977-K2,C11977
C11978-K1,C11978
C11979-K1,C11979
C11980-K1,C11980
C11981-K1,C11981
C11982-K1,C11982
C11983-K1,C11983
C11984-K1,C11984
C11985-K1,C11985
C11986-K1,C11986
C11987-K1,C11987
C11988-K1,C11988
C11989-K1,C11989
C11990-K1,C11990
C11991-K1,C11991
C11992-K1,C11992
C11993-K1,C11993
C11994-K1,C11994
C11995-K1,C11995
C11996-K1,C11996
C11996-K2,C11996
C11997-K1,C11997
C11998-K1,C11998
C11999-K1,C11999
C12000-K1,C12000
C12001-K1,C12001
C12001-K2,C12001
C12002-K1,C12002
C12003-K1,C12003
C12004-K1,C12004
C12005-K1,C12005
C12006-K1,C12006
C12007-K1,C12007
C12007-K2,C12007
C12008-K1,C12008
C12009-K1,C12009
C12010-K1,C12010
C12011-K1,C12011
C12012-K1,C12012
C12013-K1,C12013
C12014-K1,C12014
C12015-K1,C12015
C12016-K1,C12016
C12017-K1,C12017
C12018-K1,C12018
C12019-K1,C12019
C12020-K1,C12020
C12021-K1,C12021
C12022-K1,C12022
C12023-K1,C12023
C12024-K1,C12024
C12025-K1,C12025
C12026-K1,C12026
C12027-K1,C12027
C12028-K1,C12028
C12028-K2,C12028
C12029-K1,C12029
C12030-K1,C12030
C12030-K2,C12030
C12031-K1,C12031
C12032-K1,C12032
C12033-K1,C12033
C12033-K2,C12033
C12034-K1,C12034
C12035-K1,C12035
C12036-K1,C12036
C12036-K2,C12036
C12037-K1,C12037
C12038-K1,C12038
C12039-K1,C12039
C12040-K1,C12040
C12041-K1,C12041
C12042-K1,C12042
C12043-K1,C12043
C12044-K1,C12044
C12045-K1,C12045
C12045-K2,C12045
C12046-K1,C12046
C12047-K1,C12047
C12048-K1,C12048
C12049-K1,C12049
C12050-K1,C12050
C12051-K1,C12051
C12052-K1,C12052
C12053-K1,C12053
C12054-K1,C12054
C12055-K1,C12055
C12056-K1,C12056
C12057-K1,C12057
C12058-K1,C12058
C12059-K1,C12059
C12060-K1,C12060
C12061-K1,C12061
C12061-K2,C12061
C12062-K1,C12062
C12063-K1,C12063
C12064-K1,C12064
C12064-K2,C12064
C12065-K1,C12065
C12066-K1,C12066
C12067-K1,C12067
C12068-K1,C12068
C12069-K1,C12069
C12070-K1,C12070
C12071-K1,C12071
C12072-K1,C12072
C12073-K1,C12073
C12074-K1,C12074
C12075-K1,C12075
C12076-K1,C12076
C12077-K1,C12077
C12078-K1,C12078
C12079-K1,C12079
C12080-K1,C12080
C12081-K1,C12081
C12082-K1,C12082
C12083-K1,C12083
C12084-K1,C12084
C12084-K2,C12084
C12085-K1,C12085
C12086-K1,C12086
C12087-K1,C12087
C12088-K1,C12088
C12089-K1,C12089
C12090-K1,C12090
C12091-K1,C12091
C12092-K1,C12092
C12093-K1,C12093
C12094-K1,C12094
C12094-K2,C12094
C12095-K1,C12095
C12096-K1,C12096
C12097-K1,C12097
C12098-K1,C12098
C12099-K1,C12099
C12100-K1,C12100
C12101-K1,C12101
C12102-K1,C12102
C12103-K1,C12103
C12104-K1,C12104
C12105-K1,C12105
C12106-K1,C12106
C12107-K1,C12107
C12108-K1,C12108
C12109-K1,C12109
C12110-K1,C12110
C12111-K1,C12111
C12112-K1,C12112
C12113-K1,C12113
C12114-K1,C12114
C12115-K1,C12115
C12116-K1,C12116
C12117-K1,C12117
C12118-K1,C12118
C12119-K1,C12119
C12120-K1,C12120
C12121-K1,C12121
C12122-K1,C12122
C12123-K1,C12123
C12124-K1,C12124
C12124-K2,C12124
C12125-K1,C12125
C12126-K1,C12126
C12127-K1,C12127
C12128-K1,C12128
C12129-K1,C12129
C12129-K2,C12129
C12130-K1,C12130
C12131-K1,C12131
C12132-K1,C12132
C12132-K2,C12132
C12133-K1,C12133
C12134-K1,C12134
C12135-K1,C12135
C12136-K1,C12136
C12136-K2,C12136
C12137-K1,C12137
C12138-K1,C12138
C12139-K1,C12139
C12140-K1,C12140
C12141-K1,C12141
C12142-K1,C12142
C12143-K1,C12143
C12144-K1,C12144
C12144-K2,C12144
C12145-K1,C12145
C12146-K1,C12146
C12147-K1,C12147
C12148-K1,C12148
C12149-K1,C12149
C12150-K1,C12150
C12151-K1,C12151
C12152-K1,C12152
C12153-K1,C12153
C12154-K1,C12154
C12155-K1,C12155
C12155-K2,C12155
C12156-K1,C12156
C12157-K1,C12157
C12158-K1,C12158
C12159-K1,C12159
C12160-K1,C12160
C12161-K1,C12161
C12162-K1,C12162
C12163-K1,C12163
C12164-K1,C12164
C12165-K1,C12165
C12165-K2,C12165
C12166-K1,C12166
C12166-K2,C12166
C12167-K1,C12167
C12168-K1,C12168
C12169-K1,C12169
C12170-K1,C12170
C12171-K1,C12171
C12172-K1,C12172
C12173-K1,C12173
C12174-K1,C12174
C12175-K1,C12175
C12176-K1,C12176
C12177-K1,C12177
C12178-K1,C12178
C12179-K1,C12179
C12180-K1,C12180
C12181-K1,C12181
C12181-K2,C12181
C12182-K1,C12182
C12183-K1,C12183
C12184-K1,C12184
C12184-K2,C12184
C12184-K3,C12184
C12185-K1,C12185
C12186-K1,C12186
C12187-K1,C12187
C12188-K1,C12188
C12189-K1,C12189
C12190-K1,C12190
C12191-K1,C12191
C12192-K1,C12192
C12193-K1,C12193
C12194-K1,C12194
C12195-K1,C12195
C12196-K1,C12196
C12197-K1,C12197
C12198-K1,C12198
C12199-K1,C12199
C12200-K1,C12200
C12201-K1,C12201
C12202-K1,C12202
C12203-K1,C12203
C12204-K1,C12204
C12204-K2,C12204
C12205-K1,C12205
C12206-K1,C12206
C12207-K1,C12207
C12208-K1,C12208
C12209-K1,C12209
C12210-K1,C12210
C12211-K1,C12211
C12211-K2,C12211
C12212-K1,C12212
C12213-K1,C12213
C12214-K1,C12214
C12215-K1,C12215
C12216-K1,C12216
C12217-K1,C12217
C12218-K1,C12218
C12219-K1,C12219
C12220-K1,C12220
C12221-K1,C12221
C12222-K1,C12222
C12223-K1,C12223
C12224-K1,C12224
C12225-K1,C12225
C12225-K2,C12225
C12226-K1,C12226
C12226-K2,C12226
C12227-K1,C12227
C12228-K1,C12228
C12229-K1,C12229
C12230-K1,C12230
C12231-K1,C12231
C12232-K1,C12232
C12233-K1,C12233
C12234-K1,C12234
C12234-K2,C12234
C12235-K1,C12235
C12236-K1,C12236
C12237-K1,C12237
C12238-K1,C12238
C12239-K1,C12239
C12240-K1,C12240
C12240-K2,C12240
C12241-K1,C12241
C12242-K1,C12242
C12243-K1,C12243
C12244-K1,C12244
C12245-K1,C12245
C12245-K2,C12245
C12246-K1,C12246
C12247-K1,C12247
C12248-K1,C12248
C12249-K1,C12249
C12249-K2,C12249
C12250-K1,C12250
C12251-K1,C12251
C12252-K1,C12252
C12253-K1,C12253
C12254-K1,C12254
C12255-K1,C12255
C12256-K1,C12256
C12257-K1,C12257
C12258-K1,C12258
C12258-K2,C12258
C12259-K1,C12259
C12260-K1,C12260
C12261-K1,C12261
C12262-K1,C12262
C12263-K1,C12263
C12264-K1,C12264
C12265-K1,C12265
C12265-K2,C12265
C12266-K1,C12266
C12267-K1,C12267
C12267-K2,C12267
C12268-K1,C12268
C12269-K1,C12269
C12270-K1,C12270
C12271-K1,C12271
C12272-K1,C12272
C12273-K1,C12273
C12274-K1,C12274
C12275-K1,C12275
C12276-K1,C12276
C12277-K1,C12277
C12278-K1,C12278
C12279-K1,C12279
C12280-K1,C12280
C12281-K1,C12281
C12282-K1,C12282
C12283-K1,C12283
C12284-K1,C12284
C12285-K1,C12285
C12286-K1,C12286
C12287-K1,C12287
C12288-K1,C12288
C12289-K1,C12289
C12290-K1,C12290
C12291-K1,C12291
C12292-K1,C12292
C12293-K1,C12293
C12294-K1,C12294
C12295-K1,C12295
C12295-K2,C12295
C12296-K1,C12296
C12297-K1,C12297
C12298-K1,C12298
C12299-K1,C12299
C12300-K1,C12300
C12301-K1,C12301
C12302-K1,C12302
C12303-K1,C12303
C12304-K1,C12304
C12305-K1,C12305
C12306-K1,C12306
C12307-K1,C12307
C12308-K1,C12308
C12309-K1,C12309
C12310-K1,C12310
C12311-K1,C12311
C12311-K2,C12311
C12312-K1,C12312
C12313-K1,C12313
C12314-K1,C12314
C12315-K1,C12315
C12316-K1,C12316
C12317-K1,C12317
C12318-K1,C12318
C12319-K1,C12319
C12320-K1,C12320
C12321-K1,C12321
C12322-K1,C12322
C12322-K2,C12322
C12323-K1,C12323
C12323-K2,C12323
C12324-K1,C12324
C12325-K1,C12325
C12326-K1,C12326
C12327-K1,C12327
C12328-K1,C12328
C12329-K1,C12329
C12330-K1,C12330
C12331-K1,C12331
C12332-K1,C12332
C12333-K1,C12333
C12334-K1,C12334
C12335-K1,C12335
C12335-K2,C12335
C12336-K1,C12336
C12337-K1,C12337
C12338-K1,C12338
C12339-K1,C12339
C12340-K1,C12340
C12341-K1,C12341
C12342-K1,C12342
C12343-K1,C12343
C12344-K1,C12344
C12345-K1,C12345
C12346-K1,C12346
C12347-K1,C12347
C12348-K1,C12348
C12349-K1,C12349
C12350-K1,C12350
C12351-K1,C12351
C12352-K1,C12352
C12352-K2,C12352
C12353-K1,C12353
C12354-K1,C12354
C12354-K2,C12354
C12355-K1,C12355
C12356-K1,C12356
C12356-K2,C12356
C12357-K1,C12357
C12358-K1,C12358
C12359-K1,C12359
C12360-K1,C12360
C12361-K1,C12361
C12362-K1,C12362
C12363-K1,C12363
C12364-K1,C12364
C12365-K1,C12365
C12366-K1,C12366
C12367-K1,C12367
C12368-K1,C12368
C12369-K1,C12369
C12370-K1,C12370
C12371-K1,C12371
C12372-K1,C12372
C12373-K1,C12373
C12374-K1,C12374
C12375-K1,C12375
C12376-K1,C12376
C12377-K1,C12377
C12378-K1,C12378
C12379-K1,C12379
C12380-K1,C12380
C12381-K1,C12381
C12382-K1,C12382
C12383-K1,C12383
C12384-K1,C12384
C12385-K1,C12385
C12386-K1,C12386
C12387-K1,C12387
C12387-K2,C12387
C12388-K1,C12388
C12389-K1,C12389
C12390-K1,C12390
C12391-K1,C12391
C12392-K1,C12392
C12393-K1,C12393
C12394-K1,C12394
C12395-K1,C12395
C12395-K2,C12395
C12396-K1,C12396
C12396-K2,C12396
C12397-K1,C12397
C12398-K1,C12398
C12398-K2,C12398
C12399-K1,C12399
C12400-K1,C12400
C12401-K1,C12401
C12402-K1,C12402
C12403-K1,C12403
C12404-K1,C12404
C12405-K1,C12405
C12406-K1,C12406
C12407-K1,C12407
C12408-K1,C12408
C12409-K1,C12409
C12410-K1,C12410
C12411-K1,C12411
C12412-K1,C12412
C12413-K1,C12413
C12414-K1,C12414
C12415-K1,C12415
C12415-K2,C12415
C12416-K1,C12416
C12417-K1,C12417
C12418-K1,C12418
C12419-K1,C12419
C12420-K1,C12420
C12421-K1,C12421
C12422-K1,C12422
C12423-K1,C12423
C12424-K1,C12424
C12425-K1,C12425
C12426-K1,C12426
C12426-K2,C12426
C12427-K1,C12427
C12428-K1,C12428
C12429-K1,C12429
C12430-K1,C12430
C12431-K1,C12431
C12432-K1,C12432
C12433-K1,C12433
C12434-K1,C12434
C12435-K1,C12435
C12436-K1,C12436
C12437-K1,C12437
C12438-K1,C12438
C12439-K1,C12439
C12440-K1,C12440
C12441-K1,C12441
C12442-K1,C12442
C12443-K1,C12443
C12444-K1,C12444
C12445-K1,C12445
C12446-K1,C12446
C12447-K1,C12447
C12448-K1,C12448
C12449-K1,C12449
C12450-K1,C12450
C12451-K1,C12451
C12452-K1,C12452
C12453-K1,C12453
C12454-K1,C12454
C12455-K1,C12455
C12456-K1,C12456
C12457-K1,C12457
C12458-K1,C12458
C12459-K1,C12459
C12460-K1,C12460
C12461-K1,C12461
C12462-K1,C12462
C12463-K1,C12463
C12464-K1,C12464
C12465-K1,C12465
C12466-K1,C12466
C12466-K2,C12466
C12467-K1,C12467
C12468-K1,C12468
C12469-K1,C12469
C12470-K1,C12470
C12471-K1,C12471
C12472-K1,C12472
C12473-K1,C12473
C12474-K1,C12474
C12475-K1,C12475
C12476-K1,C12476
C12477-K1,C12477
C12478-K1,C12478
C12479-K1,C12479
C12480-K1,C12480
C12481-K1,C12481
C12482-K1,C12482
C12483-K1,C12483
C12483-K2,C12483
C12484-K1,C12484
C12485-K1,C12485
C12486-K1,C12486
C12487-K1,C12487
C12488-K1,C12488
C12489-K1,C12489
C12490-K1,C12490
C12491-K1,C12491
C12492-K1,C12492
C12493-K1,C12493
C12494-K1,C12494
C12495-K1,C12495
C12496-K1,C12496
C12497-K1,C12497
C12498-K1,C12498
C12499-K1,C12499
C12500-K1,C12500
C12501-K1,C12501
C12502-K1,C12502
C12503-K1,C12503
C12504-K1,C12504
C12504-K2,C12504
C12504-K3,C12504
C12505-K1,C12505
C12505-K2,C12505
C12506-K1,C12506
C12507-K1,C12507
C12508-K1,C12508
C12509-K1,C12509
C12509-K2,C12509
C12510-K1,C12510
C12510-K2,C12510
C12511-K1,C12511
C12512-K1,C12512
C12513-K1,C12513
C12513-K2,C12513
C12514-K1,C12514
C12515-K1,C12515
C12516-K1,C12516
C12517-K1,C12517
C12517-K2,C12517
C12518-K1,C12518
C12519-K1,C12519
C12520-K1,C12520
C12521-K1,C12521
C12522-K1,C12522
C12523-K1,C12523
C12524-K1,C12524
C12525-K1,C12525
C12526-K1,C12526
C12527-K1,C12527
C12528-K1,C12528
C12529-K1,C12529
C12530-K1,C12530
C12531-K1,C12531
C12532-K1,C12532
C12533-K1,C12533
C12534-K1,C12534
C12535-K1,C12535
C12536-K1,C12536
C12537-K1,C12537
C12538-K1,C12538
C12539-K1,C12539
C12540-K1,C12540
C12541-K1,C12541
C12542-K1,C12542
C12543-K1,C12543
C12544-K1,C12544
C12545-K1,C12545
C12546-K1,C12546
C12547-K1,C12547
C12548-K1,C12548
C12549-K1,C12549
C12550-K1,C12550
C12551-K1,C12551
C12552-K1,C12552
C12553-K1,C12553
C12554-K1,C12554
C12555-K1,C12555
C12556-K1,C12556
C12557-K1,C12557
C12558-K1,C12558
C12559-K1,C12559
C12560-K1,C12560
C12561-K1,C12561
C12562-K1,C12562
C12563-K1,C12563
C12564-K1,C12564
C12565-K1,C12565
C12566-K1,C12566
C12567-K1,C12567
C12568-K1,C12568
C12569-K1,C12569
C12570-K1,C12570
C12571-K1,C12571
C12572-K1,C12572
C12572-K2,C12572
C12573-K1,C12573
C12574-K1,C12574
C12575-K1,C12575
C12576-K1,C12576
C12577-K1,C12577
C12578-K1,C12578
C12579-K1,C12579
C12580-K1,C12580
C12581-K1,C12581
C12582-K1,C12582
C12583-K1,C12583
C12584-K1,C12584
C12585-K1,C12585
C12586-K1,C12586
C12587-K1,C12587
C12588-K1,C12588
C12589-K1,C12589
C12590-K1,C12590
C12591-K1,C12591
C12592-K1,C12592
C12593-K1,C12593
C12593-K2,C12593
C12594-K1,C12594
C12595-K1,C12595
C12596-K1,C12596
C12597-K1,C12597
C12598-K1,C12598
C12598-K2,C12598
C12599-K1,C12599
C12600-K1,C12600
C12601-K1,C12601
C12602-K1,C12602
C12603-K1,C12603
C12604-K1,C12604
C12605-K1,C12605
C12606-K1,C12606
C12607-K1,C12607
C12607-K2,C12607
C12608-K1,C12608
C12609-K1,C12609
C12610-K1,C12610
C12611-K1,C12611
C12612-K1,C12612
C12613-K1,C12613
C12614-K1,C12614
C12615-K1,C12615
C12616-K1,C12616
C12617-K1,C12617
C12618-K1,C12618
C12619-K1,C12619
C12620-K1,C12620
C12621-K1,C12621
C12622-K1,C12622
C12623-K1,C12623
C12624-K1,C12624
C12625-K1,C12625
C12626-K1,C12626
C12626-K2,C12626
C12627-K1,C12627
C12628-K1,C12628
C12628-K2,C12628
C12629-K1,C12629
C12630-K1,C12630
C12631-K1,C12631
C12632-K1,C12632
C12633-K1,C12633
C12634-K1,C12634
C12635-K1,C12635
C12636-K1,C12636
C12637-K1,C12637
C12638-K1,C12638
C12639-K1,C12639
C12640-K1,C12640
C12641-K1,C12641
C12641-K2,C12641
C12642-K1,C12642
C12643-K1,C12643
C12644-K1,C12644
C12645-K1,C12645
C12646-K1,C12646
C12646-K2,C12646
C12647-K1,C12647
C12648-K1,C12648
C12649-K1,C12649
C12650-K1,C12650
C12651-K1,C12651
C12652-K1,C12652
C12653-K1,C12653
C12654-K1,C12654
C12655-K1,C12655
C12656-K1,C12656
C12657-K1,C12657
C12658-K1,C12658
C12659-K1,C12659
C12660-K1,C12660
C12661-K1,C12661
C12662-K1,C12662
C12663-K1,C12663
C12664-K1,C12664
C12665-K1,C12665
C12666-K1,C12666
C12667-K1,C12667
C12668-K1,C12668
C12669-K1,C12669
C12670-K1,C12670
C12671-K1,C12671
C12672-K1,C12672
C12673-K1,C12673
C12674-K1,C12674
C12675-K1,C12675
C12676-K1,C12676
C12677-K1,C12677
C12678-K1,C12678
C12679-K1,C12679
C12680-K1,C12680
C12681-K1,C12681
C12682-K1,C12682
C12683-K1,C12683
C12684-K1,C12684
C12685-K1,C12685
C12686-K1,C12686
C12687-K1,C12687
C12688-K1,C12688
C12689-K1,C12689
C12690-K1,C12690
C12690-K2,C12690
C12691-K1,C12691
C12692-K1,C12692
C12693-K1,C12693
C12694-K1,C12694
C12695-K1,C12695
C12696-K1,C12696
C12697-K1,C12697
C12698-K1,C12698
C12699-K1,C12699
C12700-K1,C12700
C12701-K1,C12701
C12702-K1,C12702
C12703-K1,C12703
C12704-K1,C12704
C12705-K1,C12705
C12705-K2,C12705
C12706-K1,C12706
C12707-K1,C12707
C12708-K1,C12708
C12709-K1,C12709
C12710-K1,C12710
C12711-K1,C12711
C12712-K1,C12712
C12713-K1,C12713
C12714-K1,C12714
C12715-K1,C12715
C12716-K1,C12716
C12717-K1,C12717
C12718-K1,C12718
C12719-K1,C12719
C12720-K1,C12720
C12721-K1,C12721
C12722-K1,C12722
C12723-K1,C12723
C12724-K1,C12724
C12725-K1,C12725
C12725-K2,C12725
C12726-K1,C12726
C12727-K1,C12727
C12727-K2,C12727
C12728-K1,C12728
C12729-K1,C12729
C12730-K1,C12730
C12731-K1,C12731
C12732-K1,C12732
C12733-K1,C12733
C12734-K1,C12734
C12735-K1,C12735
C12736-K1,C12736
C12737-K1,C12737
C12738-K1,C12738
C12739-K1,C12739
C12740-K1,C12740
C12741-K1,C12741
C12742-K1,C12742
C12743-K1,C12743
C12744-K1,C12744
C12745-K1,C12745
C12746-K1,C12746
C12747-K1,C12747
C12748-K1,C12748
C12748-K2,C12748
C12749-K1,C12749
C12750-K1,C12750
C12751-K1,C12751
C12752-K1,C12752
C12753-K1,C12753
C12754-K1,C12754
C12755-K1,C12755
C12756-K1,C12756
C12757-K1,C12757
C12758-K1,C12758
C12759-K1,C12759
C12760-K1,C12760
C12761-K1,C12761
C12762-K1,C12762
C12763-K1,C12763
C12764-K1,C12764
C12765-K1,C12765
C12766-K1,C12766
C12767-K1,C12767
C12768-K1,C12768
C12769-K1,C12769
C12770-K1,C12770
C12771-K1,C12771
C12772-K1,C12772
C12773-K1,C12773
C12774-K1,C12774
C12775-K1,C12775
C12776-K1,C12776
C12777-K1,C12777
C12778-K1,C12778
C12779-K1,C12779
C12780-K1,C12780
C12781-K1,C12781
C12782-K1,C12782
C12783-K1,C12783
C12784-K1,C12784
C12785-K1,C12785
C12785-K2,C12785
C12785-K3,C12785
C12786-K1,C12786
C12787-K1,C12787
C12788-K1,C12788
C12789-K1,C12789
C12790-K1,C12790
C12791-K1,C12791
C12792-K1,C12792
C12793-K1,C12793
C12794-K1,C12794
C12795-K1,C12795
C12796-K1,C12796
C12796-K2,C12796
C12797-K1,C12797
C12798-K1,C12798
C12799-K1,C12799
C12800-K1,C12800
C12801-K1,C12801
C12802-K1,C12802
C12803-K1,C12803
C12804-K1,C12804
C12805-K1,C12805
C12806-K1,C12806
C12807-K1,C12807
C12808-K1,C12808
C12809-K1,C12809
C12810-K1,C12810
C12811-K1,C12811
C12812-K1,C12812
C12813-K1,C12813
C12814-K1,C12814
C12815-K1,C12815
C12816-K1,C12816
C12817-K1,C12817
C12818-K1,C12818
C12819-K1,C12819
C12820-K1,C12820
C12821-K1,C12821
C12822-K1,C12822
C12823-K1,C12823
C12824-K1,C12824
C12825-K1,C12825
C12826-K1,C12826
C12827-K1,C12827
C12828-K1,C12828
C12829-K1,C12829
C12830-K1,C12830
C12831-K1,C12831
C12832-K1,C12832
C12833-K1,C12833
C12834-K1,C12834
C12835-K1,C12835
C12835-K2,C12835
C12836-K1,C12836
C12837-K1,C12837
C12838-K1,C12838
C12839-K1,C12839
C12840-K1,C12840
C12841-K1,C12841
C12842-K1,C12842
C12843-K1,C12843
C12844-K1,C12844
C12845-K1,C12845
C12846-K1,C12846
C12847-K1,C12847
C12848-K1,C12848
C12849-K1,C12849
C12850-K1,C12850
C12851-K1,C12851
C12851-K2,C12851
C12852-K1,C12852
C12853-K1,C12853
C12854-K1,C12854
C12855-K1,C12855
C12856-K1,C12856
C12857-K1,C12857
C12858-K1,C12858
C12859-K1,C12859
C12860-K1,C12860
C12861-K1,C12861
C12862-K1,C12862
C12863-K1,C12863
C12864-K1,C12864
C12865-K1,C12865
C12865-K2,C12865
C12866-K1,C12866
C12867-K1,C12867
C12868-K1,C12868
C12869-K1,C12869
C12870-K1,C12870
C12871-K1,C12871
C12872-K1,C12872
C12873-K1,C12873
C12874-K1,C12874
C12875-K1,C12875
C12876-K1,C12876
C12877-K1,C12877
C12878-K1,C12878
C12879-K1,C12879
C12880-K1,C12880
C12881-K1,C12881
C12882-K1,C12882
C12883-K1,C12883
C12884-K1,C12884
C12885-K1,C12885
C12886-K1,C12886
C12887-K1,C12887
C12888-K1,C12888
C12889-K1,C12889
C12890-K1,C12890
C12891-K1,C12891
C12892-K1,C12892
C12893-K1,C12893
C12894-K1,C12894
C12895-K1,C12895
C12896-K1,C12896
C12897-K1,C12897
C12898-K1,C12898
C12899-K1,C12899
C12900-K1,C12900
C12900-K2,C12900
C12901-K1,C12901
C12902-K1,C12902
C12902-K2,C12902
C12903-K1,C12903
C12904-K1,C12904
C12905-K1,C12905
C12906-K1,C12906
C12907-K1,C12907
C12908-K1,C12908
C12909-K1,C12909
C12909-K2,C12909
C12910-K1,C12910
C12911-K1,C12911
C12912-K1,C12912
C12913-K1,C12913
C12914-K1,C12914
C12915-K1,C12915
C12916-K1,C12916
C12917-K1,C12917
C12918-K1,C12918
C12919-K1,C12919
C12920-K1,C12920
C12921-K1,C12921
C12922-K1,C12922
C12923-K1,C12923
C12924-K1,C12924
C12925-K1,C12925
C12926-K1,C12926
C12927-K1,C12927
C12928-K1,C12928
C12929-K1,C12929
C12930-K1,C12930
C12931-K1,C12931
C12931-K2,C12931
C12932-K1,C12932
C12933-K1,C12933
C12934-K1,C12934
C12935-K1,C12935
C12936-K1,C12936
C12937-K1,C12937
C12938-K1,C12938
C12939-K1,C12939
C12940-K1,C12940
C12941-K1,C12941
C12942-K1,C12942
C12942-K2,C12942
C12943-K1,C12943
C12944-K1,C12944
C12945-K1,C12945
C12946-K1,C12946
C12947-K1,C12947
C12948-K1,C12948
C12949-K1,C12949
C12950-K1,C12950
C12951-K1,C12951
C12952-K1,C12952
C12953-K1,C12953
C12954-K1,C12954
C12955-K1,C12955
C12956-K1,C12956
C12957-K1,C12957
C12958-K1,C12958
C12959-K1,C12959
C12960-K1,C12960
C12961-K1,C12961
C12961-K2,C12961
C12962-K1,C12962
C12963-K1,C12963
C12964-K1,C12964
C12965-K1,C12965
C12966-K1,C12966
C12967-K1,C12967
C12968-K1,C12968
C12969-K1,C12969
C12970-K1,C12970
C12971-K1,C12971
C12972-K1,C12972
C12973-K1,C12973
C12973-K2,C12973
C12974-K1,C12974
C12975-K1,C12975
C12975-K2,C12975
C12976-K1,C12976
C12977-K1,C12977
C12978-K1,C12978
C12979-K1,C12979
C12980-K1,C12980
C12981-K1,C12981
C12982-K1,C12982
C12983-K1,C12983
