device_id,device_info,device_os,device_browser,device_screen,device_type
D007264,Windows,Windows 10,chrome 64.0,3200x1800,desktop
D007265,Windows,Windows 10,chrome 64.0,3240x2160,desktop
D007266,Windows,Windows 10,chrome 64.0,3440x1440,desktop
D007267,Windows,Windows 10,chrome 64.0,3840x2160,desktop
D007268,Windows,Windows 10,chrome 65.0,,desktop
D007269,Windows,Windows 10,chrome 65.0,1024x768,desktop
D007270,Windows,Windows 10,chrome 65.0,1229x691,desktop
D007271,Windows,Windows 10,chrome 65.0,1280x1024,desktop
D007272,Windows,Windows 10,chrome 65.0,1280x720,desktop
D007273,Windows,Windows 10,chrome 65.0,1280x768,desktop
D007274,Windows,Windows 10,chrome 65.0,1280x800,desktop
D007275,Windows,Windows 10,chrome 65.0,1360x768,desktop
D007276,Windows,Windows 10,chrome 65.0,1366x768,desktop
D007277,Windows,Windows 10,chrome 65.0,1408x792,desktop
D007278,Windows,Windows 10,chrome 65.0,1440x900,desktop
D007279,Windows,Windows 10,chrome 65.0,1502x844,desktop
D007280,Windows,Windows 10,chrome 65.0,1511x944,desktop
D007281,Windows,Windows 10,chrome 65.0,1600x1200,desktop
D007282,Windows,Windows 10,chrome 65.0,1600x900,desktop
D007283,Windows,Windows 10,chrome 65.0,1680x1050,desktop
D007284,Windows,Windows 10,chrome 65.0,1680x1051,desktop
D007285,Windows,Windows 10,chrome 65.0,1707x960,desktop
D007286,Windows,Windows 10,chrome 65.0,1728x972,desktop
D007287,Windows,Windows 10,chrome 65.0,1920x1080,desktop
D007288,Windows,Windows 10,chrome 65.0,1920x1200,desktop
D007289,Windows,Windows 10,chrome 65.0,1920x1281,desktop
D007290,Windows,Windows 10,chrome 65.0,1921x1081,desktop
D007291,Windows,Windows 10,chrome 65.0,2000x1125,desktop
D007292,Windows,Windows 10,chrome 65.0,2112x1188,desktop
D007293,Windows,Windows 10,chrome 65.0,2160x1440,desktop
D007294,Windows,Windows 10,chrome 65.0,2304x1440,desktop
D007295,Windows,Windows 10,chrome 65.0,2400x1350,desktop
D007296,Windows,Windows 10,chrome 65.0,2560x1080,desktop
D007297,Windows,Windows 10,chrome 65.0,2560x1440,desktop
D007298,Windows,Windows 10,chrome 65.0,2560x1600,desktop
D007299,Windows,Windows 10,chrome 65.0,2736x1824,desktop
D007300,Windows,Windows 10,chrome 65.0,2737x1825,desktop
D007301,Windows,Windows 10,chrome 65.0,3000x2000,desktop
D007302,Windows,Windows 10,chrome 65.0,3001x2000,desktop
D007303,Windows,Windows 10,chrome 65.0,3200x1800,desktop
D007304,Windows,Windows 10,chrome 65.0,3440x1440,desktop
D007305,Windows,Windows 10,chrome 65.0,3441x1440,desktop
D007306,Windows,Windows 10,chrome 65.0,3840x1600,desktop
D007307,Windows,Windows 10,chrome 65.0,3840x2160,desktop
D007308,Windows,Windows 10,chrome 66.0,1024x768,desktop
D007309,Windows,Windows 10,chrome 66.0,1092x614,desktop
D007310,Windows,Windows 10,chrome 66.0,1280x1024,desktop
D007311,Windows,Windows 10,chrome 66.0,1280x1025,desktop
D007312,Windows,Windows 10,chrome 66.0,1280x720,desktop
D007313,Windows,Windows 10,chrome 66.0,1280x800,desktop
D007314,Windows,Windows 10,chrome 66.0,1360x768,desktop
D007315,Windows,Windows 10,chrome 66.0,1366x768,desktop
D007316,Windows,Windows 10,chrome 66.0,1440x900,desktop
D007317,Windows,Windows 10,chrome 66.0,1502x844,desktop
D007318,Windows,Windows 10,chrome 66.0,1502x845,desktop
D007319,Windows,Windows 10,chrome 66.0,1512x945,desktop
D007320,Windows,Windows 10,chrome 66.0,1600x900,desktop
D007321,Windows,Windows 10,chrome 66.0,1680x1050,desktop
D007322,Windows,Windows 10,chrome 66.0,1707x960,desktop
D007323,Windows,Windows 10,chrome 66.0,1727x971,desktop
D007324,Windows,Windows 10,chrome 66.0,1760x990,desktop
D007325,Windows,Windows 10,chrome 66.0,1920x1080,desktop
D007326,Windows,Windows 10,chrome 66.0,1920x1081,desktop
D007327,Windows,Windows 10,chrome 66.0,1920x1200,desktop
D007328,Windows,Windows 10,chrome 66.0,1920x1281,desktop
D007329,Windows,Windows 10,chrome 66.0,2000x1125,desktop
D007330,Windows,Windows 10,chrome 66.0,2048x1152,desktop
D007331,Windows,Windows 10,chrome 66.0,2049x1152,desktop
D007332,Windows,Windows 10,chrome 66.0,2112x1188,desktop
D007333,Windows,Windows 10,chrome 66.0,2160x1440,desktop
D007334,Windows,Windows 10,chrome 66.0,2256x1504,desktop
D007335,Windows,Windows 10,chrome 66.0,2400x1350,desktop
D007336,Windows,Windows 10,chrome 66.0,2560x1440,desktop
D007337,Windows,Windows 10,chrome 66.0,2736x1824,desktop
D007338,Windows,Windows 10,chrome 66.0,2880x1800,desktop
D007339,Windows,Windows 10,chrome 66.0,3000x2000,desktop
D007340,Windows,Windows 10,chrome 66.0,3200x1800,desktop
D007341,Windows,Windows 10,chrome 66.0,3201x1800,desktop
D007342,Windows,Windows 10,chrome 66.0,3360x1890,desktop
D007343,Windows,Windows 10,chrome 66.0,3440x1440,desktop
D007344,Windows,Windows 10,chrome 66.0,3441x1440,desktop
D007345,Windows,Windows 10,chrome 66.0,3840x2160,desktop
D007346,Windows,Windows 10,chrome 66.0,3840x2162,desktop
D007347,Windows,Windows 10,chrome 66.0,3841x2161,desktop
D007348,Windows,Windows 10,chrome 67.0,1024x768,desktop
D007349,Windows,Windows 10,chrome 67.0,1366x768,desktop
D007350,Windows,Windows 10,chrome 67.0,1920x1080,desktop
D007351,Windows,Windows 10,chrome 67.0,2560x1600,desktop
D007352,Windows,Windows 10,chrome generic,,desktop
D007353,Windows,Windows 10,chrome generic,1024x768,desktop
D007354,Windows,Windows 10,chrome generic,1280x1024,desktop
D007355,Windows,Windows 10,chrome generic,1280x800,desktop
D007356,Windows,Windows 10,chrome generic,1366x768,desktop
D007357,Windows,Windows 10,chrome generic,1440x900,desktop
D007358,Windows,Windows 10,chrome generic,1600x1200,desktop
D007359,Windows,Windows 10,chrome generic,1600x900,desktop
D007360,Windows,Windows 10,chrome generic,1680x1050,desktop
D007361,Windows,Windows 10,chrome generic,1727x971,desktop
D007362,Windows,Windows 10,chrome generic,1729x973,desktop
D007363,Windows,Windows 10,chrome generic,1920x1080,desktop
D007364,Windows,Windows 10,chrome generic,1920x1200,desktop
D007365,Windows,Windows 10,chrome generic,1920x1281,desktop
D007366,Windows,Windows 10,chrome generic,2048x1152,desktop
D007367,Windows,Windows 10,chrome generic,2112x1188,desktop
D007368,Windows,Windows 10,chrome generic,2160x1440,desktop
D007369,Windows,Windows 10,chrome generic,2400x1350,desktop
D007370,Windows,Windows 10,chrome generic,2560x1440,desktop
D007371,Windows,Windows 10,chrome generic,2736x1824,desktop
D007372,Windows,Windows 10,chrome generic,2737x1825,desktop
D007373,Windows,Windows 10,chrome generic,3000x2000,desktop
D007374,Windows,Windows 10,chrome generic,3200x1800,desktop
D007375,Windows,Windows 10,chrome generic,3201x1800,desktop
D007376,Windows,Windows 10,chrome generic,3440x1440,desktop
D007377,Windows,Windows 10,chrome generic,3840x2160,desktop
D007378,Windows,Windows 10,chrome generic,960x640,desktop
D007379,Windows,Windows 10,chrome,,desktop
D007380,Windows,Windows 10,chrome,1024x768,desktop
D007381,Windows,Windows 10,chrome,1366x768,desktop
D007382,Windows,Windows 10,chrome,1600x900,desktop
D007383,Windows,Windows 10,chrome,1680x1050,desktop
D007384,Windows,Windows 10,chrome,1920x1080,desktop
D007385,Windows,Windows 10,chrome,1920x1200,desktop
D007386,Windows,Windows 10,comodo,1920x1080,desktop
D007387,Windows,Windows 10,cyberfox,1280x1024,desktop
D007388,Windows,Windows 10,edge 13.0,,desktop
D007389,Windows,Windows 10,edge 13.0,1360x768,desktop
D007390,Windows,Windows 10,edge 13.0,1366x768,desktop
D007391,Windows,Windows 10,edge 13.0,1440x900,desktop
D007392,Windows,Windows 10,edge 13.0,1600x900,desktop
D007393,Windows,Windows 10,edge 13.0,1680x1050,desktop
D007394,Windows,Windows 10,edge 13.0,1920x1080,desktop
D007395,Windows,Windows 10,edge 13.0,1920x1200,desktop
D007396,Windows,Windows 10,edge 13.0,2160x1440,desktop
D007397,Windows,Windows 10,edge 13.0,2736x1824,desktop
D007398,Windows,Windows 10,edge 13.0,3000x2000,desktop
D007399,Windows,Windows 10,edge 14.0,,desktop
D007400,Windows,Windows 10,edge 14.0,1024x768,desktop
D007401,Windows,Windows 10,edge 14.0,1152x864,desktop
D007402,Windows,Windows 10,edge 14.0,1279x1023,desktop
D007403,Windows,Windows 10,edge 14.0,1280x1023,desktop
D007404,Windows,Windows 10,edge 14.0,1280x1024,desktop
D007405,Windows,Windows 10,edge 14.0,1280x600,desktop
D007406,Windows,Windows 10,edge 14.0,1280x800,desktop
D007407,Windows,Windows 10,edge 14.0,1365x768,desktop
D007408,Windows,Windows 10,edge 14.0,1366x768,desktop
D007409,Windows,Windows 10,edge 14.0,1400x1050,desktop
D007410,Windows,Windows 10,edge 14.0,1440x900,desktop
D007411,Windows,Windows 10,edge 14.0,1600x1200,desktop
D007412,Windows,Windows 10,edge 14.0,1600x900,desktop
D007413,Windows,Windows 10,edge 14.0,1680x1050,desktop
D007414,Windows,Windows 10,edge 14.0,1919x1079,desktop
D007415,Windows,Windows 10,edge 14.0,1920x1080,desktop
D007416,Windows,Windows 10,edge 14.0,1920x1200,desktop
D007417,Windows,Windows 10,edge 14.0,2160x1440,desktop
D007418,Windows,Windows 10,edge 14.0,2560x1440,desktop
D007419,Windows,Windows 10,edge 14.0,2735x1825,desktop
D007420,Windows,Windows 10,edge 14.0,2736x1824,desktop
D007421,Windows,Windows 10,edge 14.0,3000x2000,desktop
D007422,Windows,Windows 10,edge 14.0,3200x1800,desktop
D007423,Windows,Windows 10,edge 14.0,3840x2160,desktop
D007424,Windows,Windows 10,edge 15.0,,desktop
D007425,Windows,Windows 10,edge 15.0,1024x600,desktop
D007426,Windows,Windows 10,edge 15.0,1024x768,desktop
D007427,Windows,Windows 10,edge 15.0,1152x864,desktop
D007428,Windows,Windows 10,edge 15.0,1280x1023,desktop
D007429,Windows,Windows 10,edge 15.0,1280x1024,desktop
D007430,Windows,Windows 10,edge 15.0,1280x768,desktop
D007431,Windows,Windows 10,edge 15.0,1280x800,desktop
D007432,Windows,Windows 10,edge 15.0,1360x768,desktop
D007433,Windows,Windows 10,edge 15.0,1365x767,desktop
D007434,Windows,Windows 10,edge 15.0,1365x768,desktop
D007435,Windows,Windows 10,edge 15.0,1366x767,desktop
D007436,Windows,Windows 10,edge 15.0,1366x768,desktop
D007437,Windows,Windows 10,edge 15.0,1400x1050,desktop
D007438,Windows,Windows 10,edge 15.0,1440x900,desktop
D007439,Windows,Windows 10,edge 15.0,1600x900,desktop
D007440,Windows,Windows 10,edge 15.0,1680x1050,desktop
D007441,Windows,Windows 10,edge 15.0,1919x1080,desktop
D007442,Windows,Windows 10,edge 15.0,1920x1079,desktop
D007443,Windows,Windows 10,edge 15.0,1920x1080,desktop
D007444,Windows,Windows 10,edge 15.0,1920x1200,desktop
D007445,Windows,Windows 10,edge 15.0,2160x1440,desktop
D007446,Windows,Windows 10,edge 15.0,2255x1503,desktop
D007447,Windows,Windows 10,edge 15.0,2560x1080,desktop
D007448,Windows,Windows 10,edge 15.0,2560x1440,desktop
D007449,Windows,Windows 10,edge 15.0,2736x1824,desktop
D007450,Windows,Windows 10,edge 15.0,3000x2000,desktop
D007451,Windows,Windows 10,edge 15.0,3200x1800,desktop
D007452,Windows,Windows 10,edge 15.0,3840x2160,desktop
D007453,Windows,Windows 10,edge 16.0,,desktop
D007454,Windows,Windows 10,edge 16.0,1024x767,desktop
D007455,Windows,Windows 10,edge 16.0,1024x768,desktop
D007456,Windows,Windows 10,edge 16.0,1152x864,desktop
D007457,Windows,Windows 10,edge 16.0,1279x1023,desktop
D007458,Windows,Windows 10,edge 16.0,1280x1023,desktop
D007459,Windows,Windows 10,edge 16.0,1280x1024,desktop
D007460,Windows,Windows 10,edge 16.0,1280x720,desktop
D007461,Windows,Windows 10,edge 16.0,1280x768,desktop
D007462,Windows,Windows 10,edge 16.0,1280x800,desktop
D007463,Windows,Windows 10,edge 16.0,1280x960,desktop
D007464,Windows,Windows 10,edge 16.0,1360x768,desktop
D007465,Windows,Windows 10,edge 16.0,1365x767,desktop
D007466,Windows,Windows 10,edge 16.0,1365x768,desktop
D007467,Windows,Windows 10,edge 16.0,1366x767,desktop
D007468,Windows,Windows 10,edge 16.0,1366x768,desktop
D007469,Windows,Windows 10,edge 16.0,1439x899,desktop
D007470,Windows,Windows 10,edge 16.0,1440x900,desktop
D007471,Windows,Windows 10,edge 16.0,1599x899,desktop
D007472,Windows,Windows 10,edge 16.0,1599x900,desktop
D007473,Windows,Windows 10,edge 16.0,1600x1200,desktop
D007474,Windows,Windows 10,edge 16.0,1600x899,desktop
D007475,Windows,Windows 10,edge 16.0,1600x900,desktop
D007476,Windows,Windows 10,edge 16.0,1680x1050,desktop
D007477,Windows,Windows 10,edge 16.0,1918x1080,desktop
D007478,Windows,Windows 10,edge 16.0,1919x1079,desktop
D007479,Windows,Windows 10,edge 16.0,1919x1080,desktop
D007480,Windows,Windows 10,edge 16.0,1920x1079,desktop
D007481,Windows,Windows 10,edge 16.0,1920x1080,desktop
D007482,Windows,Windows 10,edge 16.0,1920x1200,desktop
D007483,Windows,Windows 10,edge 16.0,1920x1279,desktop
D007484,Windows,Windows 10,edge 16.0,2160x1439,desktop
D007485,Windows,Windows 10,edge 16.0,2160x1440,desktop
D007486,Windows,Windows 10,edge 16.0,2256x1504,desktop
D007487,Windows,Windows 10,edge 16.0,2560x1080,desktop
D007488,Windows,Windows 10,edge 16.0,2560x1440,desktop
D007489,Windows,Windows 10,edge 16.0,2560x1600,desktop
D007490,Windows,Windows 10,edge 16.0,2735x1823,desktop
D007491,Windows,Windows 10,edge 16.0,2736x1823,desktop
D007492,Windows,Windows 10,edge 16.0,2736x1824,desktop
D007493,Windows,Windows 10,edge 16.0,2999x2000,desktop
D007494,Windows,Windows 10,edge 16.0,3000x2000,desktop
D007495,Windows,Windows 10,edge 16.0,3199x1800,desktop
D007496,Windows,Windows 10,edge 16.0,3200x1800,desktop
D007497,Windows,Windows 10,edge 16.0,3240x2160,desktop
D007498,Windows,Windows 10,edge 16.0,3440x1440,desktop
D007499,Windows,Windows 10,edge 16.0,3838x2160,desktop
D007500,Windows,Windows 10,edge 16.0,3839x2159,desktop
D007501,Windows,Windows 10,edge 16.0,3839x2160,desktop
D007502,Windows,Windows 10,edge 16.0,3840x1600,desktop
D007503,Windows,Windows 10,edge 16.0,3840x2160,desktop
D007504,Windows,Windows 10,edge 16.0,3841x2161,desktop
D007505,Windows,Windows 10,edge 16.0,4499x2999,desktop
D007506,Windows,Windows 10,edge 16.0,4500x3000,desktop
D007507,Windows,Windows 10,edge 16.0,5760x1080,desktop
D007508,Windows,Windows 10,edge 17.0,1280x1024,desktop
D007509,Windows,Windows 10,edge 17.0,1360x768,desktop
D007510,Windows,Windows 10,edge 17.0,1365x768,desktop
D007511,Windows,Windows 10,edge 17.0,1366x767,desktop
D007512,Windows,Windows 10,edge 17.0,1366x768,desktop
D007513,Windows,Windows 10,edge 17.0,1599x900,desktop
D007514,Windows,Windows 10,edge 17.0,1600x900,desktop
D007515,Windows,Windows 10,edge 17.0,1680x1050,desktop
D007516,Windows,Windows 10,edge 17.0,1919x1079,desktop
D007517,Windows,Windows 10,edge 17.0,1920x1079,desktop
D007518,Windows,Windows 10,edge 17.0,1920x1080,desktop
D007519,Windows,Windows 10,edge 17.0,1920x1200,desktop
D007520,Windows,Windows 10,edge 17.0,2735x1823,desktop
D007521,Windows,Windows 10,edge 17.0,2736x1824,desktop
D007522,Windows,Windows 10,edge 17.0,2880x1620,desktop
D007523,Windows,Windows 10,edge 17.0,3440x1440,desktop
D007524,Windows,Windows 10,edge,,desktop
D007525,Windows,Windows 10,edge,1024x768,desktop
D007526,Windows,Windows 10,edge,1280x720,desktop
D007527,Windows,Windows 10,edge,1366x768,desktop
D007528,Windows,Windows 10,edge,1920x1080,desktop
D007529,Windows,Windows 10,firefox 52.0,1280x1024,desktop
D007530,Windows,Windows 10,firefox 52.0,1366x768,desktop
D007531,Windows,Windows 10,firefox 52.0,1600x900,desktop
D007532,Windows,Windows 10,firefox 52.0,1920x1080,desktop
D007533,Windows,Windows 10,firefox 55.0,1920x1080,desktop
D007534,Windows,Windows 10,firefox 56.0,1280x768,desktop
D007535,Windows,Windows 10,firefox 56.0,1366x768,desktop
D007536,Windows,Windows 10,firefox 56.0,1600x900,desktop
D007537,Windows,Windows 10,firefox 56.0,1920x1080,desktop
D007538,Windows,Windows 10,firefox 56.0,3840x2160,desktop
D007539,Windows,Windows 10,firefox 57.0,,desktop
D007540,Windows,Windows 10,firefox 57.0,0x0,desktop
D007541,Windows,Windows 10,firefox 57.0,1024x768,desktop
D007542,Windows,Windows 10,firefox 57.0,1152x864,desktop
D007543,Windows,Windows 10,firefox 57.0,1280x1024,desktop
D007544,Windows,Windows 10,firefox 57.0,1280x768,desktop
D007545,Windows,Windows 10,firefox 57.0,1280x800,desktop
D007546,Windows,Windows 10,firefox 57.0,1280x960,desktop
D007547,Windows,Windows 10,firefox 57.0,1360x768,desktop
D007548,Windows,Windows 10,firefox 57.0,1366x768,desktop
D007549,Windows,Windows 10,firefox 57.0,1440x900,desktop
D007550,Windows,Windows 10,firefox 57.0,1600x1200,desktop
D007551,Windows,Windows 10,firefox 57.0,1600x900,desktop
D007552,Windows,Windows 10,firefox 57.0,1680x1050,desktop
D007553,Windows,Windows 10,firefox 57.0,1680x945,desktop
D007554,Windows,Windows 10,firefox 57.0,1824x1026,desktop
D007555,Windows,Windows 10,firefox 57.0,1920x1080,desktop
D007556,Windows,Windows 10,firefox 57.0,1920x1200,desktop
D007557,Windows,Windows 10,firefox 57.0,2160x1440,desktop
D007558,Windows,Windows 10,firefox 57.0,2560x1080,desktop
D007559,Windows,Windows 10,firefox 57.0,2560x1440,desktop
D007560,Windows,Windows 10,firefox 57.0,2736x1824,desktop
D007561,Windows,Windows 10,firefox 57.0,3000x2000,desktop
D007562,Windows,Windows 10,firefox 57.0,3200x1800,desktop
D007563,Windows,Windows 10,firefox 57.0,3201x1800,desktop
D007564,Windows,Windows 10,firefox 57.0,3360x2100,desktop
D007565,Windows,Windows 10,firefox 57.0,3440x1440,desktop
D007566,Windows,Windows 10,firefox 57.0,3840x2160,desktop
D007567,Windows,Windows 10,firefox 58.0,,desktop
D007568,Windows,Windows 10,firefox 58.0,1280x1024,desktop
D007569,Windows,Windows 10,firefox 58.0,1360x768,desktop
D007570,Windows,Windows 10,firefox 58.0,1366x768,desktop
D007571,Windows,Windows 10,firefox 58.0,1440x900,desktop
D007572,Windows,Windows 10,firefox 58.0,1600x900,desktop
D007573,Windows,Windows 10,firefox 58.0,1680x1050,desktop
D007574,Windows,Windows 10,firefox 58.0,1920x1080,desktop
D007575,Windows,Windows 10,firefox 58.0,1920x1200,desktop
D007576,Windows,Windows 10,firefox 58.0,2160x1440,desktop
D007577,Windows,Windows 10,firefox 58.0,2560x1080,desktop
D007578,Windows,Windows 10,firefox 58.0,2560x1440,desktop
D007579,Windows,Windows 10,firefox 58.0,3000x2000,desktop
D007580,Windows,Windows 10,firefox 58.0,3200x1800,desktop
D007581,Windows,Windows 10,firefox 58.0,3840x2160,desktop
D007582,Windows,Windows 10,firefox 58.0,4500x3000,desktop
D007583,Windows,Windows 10,firefox 59.0,1280x1024,desktop
D007584,Windows,Windows 10,firefox 59.0,1360x768,desktop
D007585,Windows,Windows 10,firefox 59.0,1366x768,desktop
D007586,Windows,Windows 10,firefox 59.0,1440x900,desktop
D007587,Windows,Windows 10,firefox 59.0,1600x900,desktop
D007588,Windows,Windows 10,firefox 59.0,1680x1050,desktop
D007589,Windows,Windows 10,firefox 59.0,1920x1080,desktop
D007590,Windows,Windows 10,firefox 59.0,1920x1200,desktop
D007591,Windows,Windows 10,firefox 59.0,2160x1440,desktop
D007592,Windows,Windows 10,firefox 59.0,2560x1080,desktop
D007593,Windows,Windows 10,firefox 59.0,2560x1440,desktop
D007594,Windows,Windows 10,firefox 59.0,2560x1600,desktop
D007595,Windows,Windows 10,firefox 59.0,3000x2000,desktop
D007596,Windows,Windows 10,firefox 59.0,3200x1800,desktop
D007597,Windows,Windows 10,firefox 59.0,3840x1600,desktop
D007598,Windows,Windows 10,firefox 59.0,3840x2160,desktop
D007599,Windows,Windows 10,firefox 60.0,1280x1024,desktop
D007600,Windows,Windows 10,firefox 60.0,1360x767,desktop
D007601,Windows,Windows 10,firefox 60.0,1360x768,desktop
D007602,Windows,Windows 10,firefox 60.0,1366x767,desktop
D007603,Windows,Windows 10,firefox 60.0,1366x768,desktop
D007604,Windows,Windows 10,firefox 60.0,1440x900,desktop
D007605,Windows,Windows 10,firefox 60.0,1600x900,desktop
D007606,Windows,Windows 10,firefox 60.0,1680x1050,desktop
D007607,Windows,Windows 10,firefox 60.0,1920x1080,desktop
D007608,Windows,Windows 10,firefox 60.0,3840x2160,desktop
D007609,Windows,Windows 10,firefox generic,1280x1024,desktop
D007610,Windows,Windows 10,firefox generic,1366x768,desktop
D007611,Windows,Windows 10,firefox generic,1440x900,desktop
D007612,Windows,Windows 10,firefox generic,1600x900,desktop
D007613,Windows,Windows 10,firefox generic,1680x1050,desktop
D007614,Windows,Windows 10,firefox generic,1920x1080,desktop
D007615,Windows,Windows 10,firefox generic,3840x2160,desktop
D007616,Windows,Windows 10,firefox generic,4500x3000,desktop
D007617,Windows,Windows 10,firefox,1366x768,desktop
D007618,Windows,Windows 10,firefox,1920x1080,desktop
D007619,Windows,Windows 10,firefox,1920x1200,desktop
D007620,Windows,Windows 10,ie 11.0 for desktop,,desktop
D007621,Windows,Windows 10,ie 11.0 for desktop,1280x1024,desktop
D007622,Windows,Windows 10,ie 11.0 for desktop,1360x768,desktop
D007623,Windows,Windows 10,ie 11.0 for desktop,1366x768,desktop
D007624,Windows,Windows 10,ie 11.0 for desktop,1600x900,desktop
D007625,Windows,Windows 10,ie 11.0 for desktop,1680x1050,desktop
D007626,Windows,Windows 10,ie 11.0 for desktop,1920x1080,desktop
D007627,Windows,Windows 10,ie 11.0 for desktop,1920x1200,desktop
D007628,Windows,Windows 10,ie 11.0 for tablet,,desktop
D007629,Windows,Windows 10,ie 11.0 for tablet,1440x900,desktop
D007630,Windows,Windows 10,ie 11.0 for tablet,1920x1080,desktop
