TransactionID,device_id
3524835,D005309
3524838,D000001
3524841,D008710
3524853,D009004
3524855,D007596
3524859,D000001
3524875,D003600
3524882,D000049
3524883,D003579
3524884,D005725
3524888,D008710
3524889,D007325
3524891,D000251
3524897,D000022
3524910,D007481
3524915,D006888
3524919,D007058
3524926,D007049
3524929,D007325
3524933,D005403
3524935,D000022
3524936,D009009
3524941,D006779
3524944,D006888
3524962,D004868
3524972,D007354
3524980,D005096
3524990,D000064
3524993,D002939
3525012,D007047
3525018,D007960
3525019,D000001
3525023,D006762
3525025,D000001
3525047,D007335
3525051,D000913
3525052,D006583
3525055,D007325
3525057,D000241
3525058,D005665
3525065,D007960
3525069,D009006
3525070,D003603
3525071,D000052
3525077,D009005
3525087,D001040
3525090,D009340
3525091,D001040
3525093,D002937
3525094,D008146
3525097,D007053
3525104,D002066
3525109,D007047
3525114,D009004
3525118,D000001
3525121,D007049
3525124,D007047
3525126,D007468
3525129,D003594
3525133,D007047
3525139,D006801
3525152,D000315
3525154,D007315
3525156,D009005
3525158,D007468
3525162,D006657
3525163,D007443
3525164,D006859
3525189,D007468
3525190,D001535
3525199,D000049
3525201,D007481
3525214,D000386
3525215,D005643
3525216,D007325
3525220,D007744
3525226,D007343
3525230,D006855
3525231,D009004
3525235,D000222
3525239,D000386
3525242,D001027
3525260,D000135
3525271,D007047
3525272,D007047
3525274,D005326
3525286,D005746
3525287,D007325
3525291,D005746
3525293,D001173
3525295,D007868
3525299,D000386
3525307,D005231
3525308,D007315
3525311,D005746
3525320,D007047
3525324,D003578
3525334,D003578
3525349,D003578
3525368,D007824
3525371,D009004
3525374,D007047
3525381,D007047
3525384,D007047
3525388,D007356
3525391,D007047
3525397,D009012
3525404,D003578
3525405,D009013
3525408,D003578
3525420,D007049
3525424,D007049
3525448,D001020
3525451,D007047
3525452,D006090
3525455,D007049
3525460,D006728
3525470,D007049
3525475,D000001
3525482,D007049
3525483,D000052
3525488,D005857
3525494,D000001
3525496,D007047
3525503,D007047
3525504,D007047
3525505,D005127
3525512,D009095
3525517,D006074
3525520,D009004
3525521,D007047
3525524,D003720
3525534,D000001
3525535,D009647
3525536,D007047
3525538,D007049
3525545,D005857
3525546,D000001
3525547,D007047
3525548,D007868
3525549,D003436
3525551,D008924
3525564,D006729
3525576,D007868
3525577,D007063
3525581,D007049
3525589,D007588
3525593,D007849
3525598,D003250
3525600,D004339
3525602,D007459
3525611,D000021
3525624,D000022
3525637,D000601
3525638,D008472
3525640,D007588
3525645,D000222
3525651,D008916
3525657,D000021
3525662,D007320
3525666,D007047
3525668,D009004
3525673,D007047
3525677,D007047
3525679,D000680
3525681,D000021
3525682,D000021
3525690,D007992
3525691,D009007
3525695,D008148
3525706,D003766
3525712,D007047
3525716,D007960
3525717,D007047
3525718,D000021
3525724,D007047
3525729,D001099
3525732,D007481
3525750,D007870
3525763,D000052
3525764,D000001
3525780,D006801
3525787,D007313
3525791,D000066
3525792,D001132
3525797,D007315
3525800,D009007
3525804,D007064
3525806,D004445
3525811,D009004
3525812,D005145
3525814,D003256
3525819,D008981
3525836,D007049
3525843,D009007
3525851,D004652
3525855,D007047
3525858,D003590
3525861,D007063
3525870,D009004
3525872,D000049
3525873,D005288
3525877,D007047
3525892,D008686
3525893,D007467
3525894,D007315
3525900,D006852
3525913,D003602
3525916,D009012
3525927,D009015
3525933,D008905
3525939,D009015
3525961,D005956
3525964,D005640
3525978,D002203
3525985,D009007
3525988,D009007
3525993,D009009
3525998,D009015
3526005,D004104
3526010,D003231
3526022,D007041
3526028,D003605
3526033,D009150
3526043,D002203
3526050,D009015
3526054,D000066
3526065,D007287
3526069,D009015
3526071,D000237
3526073,D007585
3526083,D009014
3526084,D002203
3526085,D002203
3526088,D002203
3526106,D009150
3526111,D003533
3526116,D007047
3526133,D003975
3526140,D007870
3526141,D007063
3526145,D007469
3526155,D003533
3526164,D009007
3526167,D003602
3526173,D003602
3526175,D003250
3526176,D009014
3526177,D007047
3526180,D000001
3526196,D003250
3526197,D000049
3526200,D008942
3526202,D008645
3526210,D007047
3526212,D008641
3526216,D002613
3526217,D000001
3526222,D002445
3526224,D007585
3526226,D003533
3526229,D005278
3526230,D003602
3526257,D009012
3526258,D006768
3526260,D004661
3526266,D004570
3526267,D000052
3526269,D000052
3526273,D004203
3526282,D000022
3526296,D007047
3526302,D002720
3526303,D009015
3526311,D001549
3526316,D000049
3526320,D003984
3526332,D000814
3526333,D000022
3526351,D002674
3526365,D007047
3526369,D003984
3526375,D000020
3526377,D004641
3526383,D003511
3526396,D000022
3526411,D009004
3526417,D002674
3526423,D009003
3526436,D009010
3526437,D000049
3526453,D008440
3526457,D009003
3526467,D002674
3526472,D003906
3526473,D009007
3526477,D005665
3526494,D003906
3526499,D007047
3526500,D009007
3526501,D004933
3526502,D004319
3526503,D007047
3526512,D004430
3526515,D007047
3526526,D007047
3526531,D007359
3526534,D007047
3526536,D009007
3526543,D007325
3526544,D008040
3526552,D006043
3526565,D000022
3526570,D007047
3526577,D001203
3526587,D008967
3526589,D000047
3526595,D007472
3526598,D007868
3526604,D007868
3526606,D009007
3526619,D005302
3526620,D000049
3526622,D003974
3526625,D000052
3526629,D000001
3526641,D000049
3526645,D002321
3526646,D008706
3526649,D009045
3526650,D009015
3526651,D000052
3526657,D005091
3526659,D007868
3526662,D000022
3526664,D008863
3526686,D000049
3526688,D007047
3526689,D009004
3526693,D000049
3526699,D004868
3526706,D000052
3526716,D001317
3526717,D000052
3526718,D004602
3526725,D005799
3526740,D007859
3526749,D007047
3526751,D006747
3526754,D006090
3526755,D002683
3526759,D006801
3526765,D009007
3526768,D005799
3526780,D009048
3526787,D000022
3526788,D000052
3526789,D000022
3526793,D009048
3526794,D000022
3526796,D003875
3526797,D009015
3526798,D005799
3526800,D001085
3526801,D003875
3526803,D000022
3526805,D007868
3526808,D004352
3526810,D001494
3526814,D004059
3526816,D003582
3526819,D000049
3526821,D007047
3526823,D000049
3526826,D007047
3526829,D007315
3526836,D006120
3526838,D003875
3526839,D005799
3526841,D000049
3526846,D005234
3526849,D009006
3526853,D005744
3526864,D003875
3526866,D003875
3526878,D003875
3526880,D000022
3526881,D000394
3526885,D003602
3526888,D003875
3526890,D003875
3526892,D007047
3526896,D001463
3526902,D003973
3526910,D000247
3526911,D003876
3526912,D009009
3526913,D000426
3526918,D009015
3526921,D000049
3526924,D003875
3526926,D003876
3526927,D007049
3526930,D008910
3526931,D000247
3526932,D004582
3526935,D009123
3526936,D005776
3526942,D007047
3526944,D000247
3526945,D007049
3526949,D002220
3526952,D007047
3526954,D009004
3526955,D005665
3526956,D007049
3526957,D002250
3526959,D002220
3526963,D001619
3526968,D009139
3526969,D000049
3526971,D007325
3526972,D009015
3526976,D000047
3526978,D005816
3526982,D002250
3526983,D001619
3526984,D001619
3526985,D005302
3526987,D000049
3526988,D002250
3526994,D002250
3526997,D008668
3526998,D005738
3527003,D000047
3527006,D005816
3527008,D000022
3527010,D000001
3527011,D000049
3527013,D005816
3527014,D007046
3527017,D005845
3527018,D000049
3527020,D001451
3527021,D009612
3527032,D009612
3527033,D007047
3527035,D000021
3527038,D000049
3527040,D007047
3527041,D009612
3527042,D009007
3527044,D009007
3527047,D000019
3527048,D003951
3527049,D000019
3527052,D007047
3527054,D007047
3527057,D004051
3527059,D007047
3527060,D000001
3527061,D004051
3527062,D001303
3527066,D002083
3527067,D000049
3527071,D007047
3527072,D007047
3527092,D000235
3527101,D000112
3527103,D007468
3527104,D003575
3527106,D007890
3527107,D007315
3527108,D007315
3527114,D007325
3527120,D003925
3527123,D007481
3527133,D008939
3527147,D000953
3527149,D004810
3527154,D004810
3527157,D000409
3527166,D000409
3527174,D000953
3527177,D000409
3527180,D000049
3527188,D009185
3527189,D007864
3527205,D007861
3527224,D007968
3527229,D007328
3527230,D002707
3527239,D009150
3527256,D007859
3527257,D004533
3527266,D000815
3527269,D003951
3527272,D007325
3527292,D009111
3527299,D009029
3527300,D004533
3527302,D000064
3527304,D007047
3527308,D007861
3527326,D000001
3527331,D008975
3527332,D007047
3527337,D000022
3527339,D009006
3527343,D007868
3527347,D009612
3527355,D008710
3527357,D007731
3527360,D007047
3527363,D000052
3527365,D007047
3527371,D008977
3527376,D006860
3527383,D006822
3527388,D007481
3527392,D007310
3527402,D000049
3527405,D000052
3527413,D007047
3527424,D009612
3527426,D000001
3527427,D000120
3527430,D007047
3527434,D005746
3527436,D009612
3527440,D005746
3527447,D006090
3527448,D000049
3527452,D008148
3527453,D005746
3527459,D005746
3527463,D000001
3527471,D000049
3527473,D007868
3527480,D007532
3527483,D006880
3527485,D000001
3527492,D006792
3527494,D007363
3527500,D007047
3527504,D007047
3527520,D003903
3527524,D008716
3527525,D005746
3527526,D000049
3527529,D007957
3527534,D007321
3527535,D002930
3527536,D002929
3527540,D008909
3527542,D007287
3527552,D003496
3527561,D003507
3527568,D002930
3527573,D000001
3527576,D002929
3527577,D006768
3527581,D005425
3527583,D009004
3527600,D002898
3527603,D005131
3527611,D007481
3527614,D008989
3527616,D007356
3527627,D009009
3527634,D008989
3527640,D007316
3527673,D008966
3527680,D007863
3527694,D007287
3527699,D000001
3527702,D008830
3527711,D007811
3527720,D007315
3527734,D001526
3527735,D001919
3527746,D009004
3527753,D008966
3527758,D005846
3527774,D006747
3527776,D002678
3527791,D009030
3527795,D000020
3527801,D007468
3527810,D003608
3527812,D009007
3527815,D007047
3527816,D007672
3527818,D007870
3527820,D007287
3527824,D007373
3527828,D000001
3527839,D007325
3527840,D008146
3527848,D009003
3527854,D003506
3527863,D007047
3527866,D007960
3527867,D009150
3527874,D006842
3527885,D000016
3527886,D003125
3527892,D007047
3527900,D003606
3527903,D003506
3527909,D000016
3527913,D000024
3527927,D006876
3527928,D000864
3527931,D000049
3527932,D007868
3527940,D007315
3527950,D006859
3527951,D009014
3527954,D007864
3527957,D009610
3527958,D009626
3527960,D006779
3527964,D007054
3527965,D006748
3527966,D002932
3527969,D000001
3527983,D008975
3527985,D007047
3527998,D000695
3528000,D005277
3528002,D007047
3528004,D009005
3528008,D007868
3528012,D005119
3528013,D002702
3528020,D009005
3528028,D008968
3528035,D007325
3528036,D007047
3528044,D000024
3528051,D005237
3528052,D007047
3528055,D009167
3528061,D004352
3528066,D007047
3528071,D007325
3528087,D004427
3528090,D004427
3528094,D004427
3528098,D007047
3528101,D000049
3528103,D005872
3528106,D007960
3528107,D007047
3528111,D000135
3528116,D007047
3528118,D003349
3528119,D007325
3528122,D000022
3528134,D007868
3528135,D007047
3528136,D004427
3528139,D006043
3528153,D003256
3528159,D000001
3528163,D000021
3528178,D007047
3528179,D000038
3528182,D007047
3528186,D001543
3528189,D007047
3528193,D001968
3528212,D006043
3528238,D001852
3528244,D005231
3528249,D000049
3528251,D003253
3528264,D003254
3528265,D007047
3528268,D009029
3528270,D009150
3528275,D003886
3528280,D000047
3528289,D000049
3528305,D000064
3528309,D009029
3528313,D008150
3528319,D004412
3528325,D008486
3528330,D007063
3528333,D007768
3528341,D009612
3528342,D008486
3528343,D006860
3528345,D009612
3528346,D007047
3528349,D009150
3528351,D008486
3528353,D007952
3528356,D008486
3528362,D007768
3528370,D009612
3528373,D000001
3528376,D005237
3528377,D009612
3528383,D008485
3528384,D007768
3528385,D007857
3528386,D007588
3528391,D007325
3528395,D000049
3528398,D000222
3528399,D000242
3528405,D000049
3528410,D009009
3528413,D009009
3528417,D009612
3528420,D006779
3528428,D007047
3528439,D007325
3528455,D007047
3528461,D001304
3528462,D003117
3528465,D000222
3528466,D000022
3528474,D000049
3528476,D004872
3528477,D003342
3528478,D007047
3528483,D007325
3528484,D007468
3528489,D007047
3528503,D007047
3528506,D006689
3528511,D004872
3528536,D009006
3528537,D003900
3528538,D007047
3528539,D007047
3528540,D009006
3528547,D000022
3528557,D000001
3528574,D007315
3528575,D007054
3528576,D003649
3528588,D007054
3528598,D000049
3528599,D000022
3528607,D002932
3528611,D000049
3528627,D005473
3528629,D003602
3528632,D008980
3528639,D000025
3528646,D003571
3528647,D007047
3528649,D003571
3528651,D009042
3528661,D007528
3528668,D007315
3528671,D002904
3528676,D000315
3528677,D007047
3528683,D000584
3528685,D007054
3528686,D009009
3528693,D000584
3528698,D004618
3528701,D007340
3528712,D000049
3528713,D003605
3528716,D007327
3528721,D000049
3528732,D007287
3528733,D008998
3528734,D007868
3528736,D000064
3528741,D009010
3528743,D007310
3528747,D007047
3528749,D000001
3528756,D007325
3528764,D008855
3528768,D004723
3528772,D009009
3528774,D003858
3528775,D000052
3528779,D000049
3528780,D004618
3528781,D002250
3528782,D006186
3528783,D008998
3528784,D007589
3528805,D009610
3528807,D000049
3528810,D005665
3528813,D000001
3528823,D009610
3528827,D007049
3528832,D001353
3528842,D007047
3528849,D007049
3528874,D000052
3528878,D000038
3528882,D000022
3528883,D003581
3528885,D002250
3528886,D009006
3528898,D000038
3528901,D002935
3528905,D002111
3528906,D007047
3528907,D004868
3528914,D003581
3528919,D009004
3528921,D003868
3528922,D008995
3528924,D006747
3528933,D000001
3528934,D007868
3528937,D000016
3528940,D002203
3528948,D007047
3528954,D005277
3528955,D003969
3528957,D003969
3528965,D002250
3528971,D000016
3528974,D008934
3528982,D003602
3528985,D002554
3528989,D000052
3528996,D002250
3528997,D006838
3529006,D000815
3529007,D000016
3529009,D009022
3529013,D007958
3529015,D003969
3529019,D009012
3529023,D004352
3529028,D007859
3529033,D006075
3529036,D009009
3529042,D001693
3529045,D002250
3529051,D000049
3529052,D003705
3529053,D009004
3529055,D002250
3529056,D005563
3529057,D000049
3529060,D008654
3529061,D002250
3529062,D000049
3529068,D007047
3529079,D007047
3529080,D009003
3529087,D009006
3529088,D009009
3529091,D000022
3529092,D000049
3529098,D000049
3529101,D009006
3529106,D006464
3529107,D004038
3529110,D007968
3529113,D000022
3529118,D006611
3529124,D000763
3529126,D003883
3529130,D005302
3529135,D000022
3529136,D009009
3529138,D004661
3529139,D004038
3529140,D000022
3529144,D009266
3529145,D002887
3529149,D007047
3529150,D007047
3529152,D000022
3529155,D004038
3529157,D009004
3529159,D007587
3529160,D000022
3529167,D007047
3529174,D007589
3529176,D007063
3529182,D007325
3529183,D008668
3529185,D009007
3529187,D000377
3529197,D006527
3529199,D000052
3529200,D002148
3529201,D004038
3529207,D004686
3529213,D007047
3529216,D008854
3529221,D000049
3529223,D006859
3529232,D003875
3529236,D007063
3529238,D008967
3529239,D006859
3529253,D003602
3529255,D006859
3529260,D000022
3529264,D009009
3529266,D007047
3529268,D007047
3529271,D000001
3529277,D000051
3529285,D000001
3529287,D000049
3529289,D009010
3529290,D003902
3529299,D009007
3529303,D007047
3529304,D009009
3529308,D007327
3529309,D002685
3529313,D007047
3529317,D006859
3529319,D006859
3529321,D007054
3529322,D007315
3529326,D009017
3529328,D002685
3529329,D003229
3529330,D000049
3529332,D003227
3529341,D009017
3529345,D009009
3529351,D007047
3529357,D000119
3529358,D009017
3529361,D000001
3529362,D000049
3529369,D004551
3529375,D000049
3529376,D009017
3529379,D007047
3529380,D009028
3529381,D006620
3529390,D007047
3529396,D000049
3529398,D009017
3529399,D004760
3529400,D004427
3529404,D008148
3529414,D007047
3529419,D000021
3529435,D009006
3529436,D002111
3529439,D005816
3529440,D000022
3529442,D004416
3529443,D001520
3529446,D009007
3529450,D007047
3529451,D000237
3529458,D009150
3529460,D002250
3529466,D007070
3529474,D000603
3529475,D002250
3529477,D000049
3529491,D000049
3529496,D009610
3529499,D001836
3529506,D007070
3529507,D007325
3529510,D007049
3529511,D007054
3529513,D005845
3529517,D007070
3529518,D007070
3529520,D009633
3529521,D002250
3529526,D007047
3529529,D000049
3529533,D000119
3529536,D000024
3529544,D007070
3529565,D000119
3529568,D003608
3529577,D006075
3529579,D000024
3529584,D008146
3529587,D005193
3529589,D000064
3529590,D002238
3529594,D000348
3529595,D000001
3529599,D000024
3529600,D000049
3529609,D009004
3529614,D000049
3529618,D009004
3529625,D000763
3529629,D007047
3529634,D007585
3529636,D009004
3529638,D006801
3529639,D007047
3529640,D007585
3529648,D000022
3529656,D003875
3529657,D003875
3529658,D007047
3529659,D000022
3529668,D002218
3529671,D009010
3529680,D000049
3529681,D009644
3529682,D007585
3529685,D007315
3529692,D008146
3529693,D007049
3529694,D000022
3529699,D007047
3529707,D007047
3529711,D007046
3529712,D000049
3529716,D007047
3529718,D000049
3529723,D007047
3529728,D007047
3529730,D007047
3529733,D008150
3529734,D003903
3529736,D008146
3529740,D000001
3529742,D003431
3529744,D005243
3529745,D009006
3529747,D000870
3529752,D003431
3529753,D001544
3529756,D003600
3529757,D001760
3529761,D003875
3529763,D007047
3529766,D000049
3529768,D000052
3529771,D003431
3529772,D005674
3529774,D003431
3529779,D001544
3529780,D009015
3529782,D000064
3529783,D005657
3529785,D000064
3529787,D007046
3529788,D000065
3529790,D009015
3529791,D000064
3529792,D008969
3529793,D006828
3529797,D003875
3529799,D000064
3529802,D000064
